"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","sortDate","sampleID","sampleCode","subsampleID","subsampleCode","totalWeight","subsampleWeight","bycatchWeight","sampleCondition","remarks","sortedBy","laboratoryName"
"01e785d5-36ed-4d5a-b9b2-44a7051c5bba","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-05-31T22:35Z","2017-06-01T10:55Z","2017-06-20","HARV_081.20170601.0655",NA,"HARV_081.20170601.0655.S.01",NA,0.2,0.2,0.007,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"15ceff3d-2967-4383-8e2f-d6cd3defe85c","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-05-31T22:47Z","2017-06-01T10:37Z","2017-06-20","HARV_079.20170601.0637",NA,"HARV_079.20170601.0637.S.01",NA,0.046,0.046,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"1716e25e-d967-4dee-b3f1-6f2c065575b7","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-05-31T22:54Z","2017-06-01T10:26Z","2017-06-20","HARV_075.20170601.0626",NA,"HARV_075.20170601.0626.S.01",NA,0.145,0.145,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"bf3ab4f0-983d-4c89-a4db-80e71fbbdf10","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-05-31T23:07Z","2017-06-01T10:02Z","2017-06-20","HARV_073.20170601.0602",NA,"HARV_073.20170601.0602.S.01",NA,0.125,0.125,0.008,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"54db0aef-3fe1-4eb3-b4b4-c48e82025db6","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-06-13T21:29Z","2017-06-14T10:02Z","2017-07-20","HARV_082.20170614.0602",NA,"HARV_082.20170614.0602.S.01",NA,0.133,0.133,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"bf489a92-f469-4279-baf7-f9aa6568b38d","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-06-13T21:47Z","2017-06-14T10:30Z","2017-07-19","HARV_074.20170614.0630",NA,"HARV_074.20170614.0630.S.01",NA,0.57,0.5,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"08878579-ba7d-47ce-bc8f-473b8c2de48b","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-06-13T21:56Z","2017-06-14T10:36Z","2017-07-19","HARV_077.20170614.0636",NA,"HARV_077.20170614.0636.S.01",NA,0.087,0.087,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3a4e1860-7be3-4d55-a0ff-79c4bd330c19","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-06-13T22:05Z","2017-06-14T10:45Z","2017-07-19","HARV_078.20170614.0645",NA,"HARV_078.20170614.0645.S.01",NA,0.138,0.138,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"de7a5189-8efb-4222-b9f0-8e506054266b","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-06-13T22:12Z","2017-06-14T10:53Z","2017-07-19","HARV_080.20170614.0653",NA,"HARV_080.20170614.0653.S.01",NA,0.31,0.31,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"c4a51fa2-3517-4d02-b5c8-0e43fba98b18","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-06-13T22:20Z","2017-06-14T11:01Z","2017-07-19","HARV_076.20170614.0701",NA,"HARV_076.20170614.0701.S.01",NA,0.125,0.125,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"f7510e66-746b-45eb-a9a4-0d79a0689f0b","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-06-13T22:29Z","2017-06-14T11:10Z","2017-07-19","HARV_081.20170614.0710",NA,"HARV_081.20170614.0710.S.01",NA,0.39,0.39,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9b89263b-7f44-4989-a0d4-188c6a87e64a","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-06-13T22:41Z","2017-06-14T11:18Z","2017-07-20","HARV_079.20170614.0718",NA,"HARV_079.20170614.0718.S.01",NA,0.369,0.369,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"7712c7c4-4ab1-4138-ad73-d3de7a0242c6","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-06-13T22:48Z","2017-06-14T11:23Z","2017-07-19","HARV_075.20170614.0723",NA,"HARV_075.20170614.0723.S.01",NA,0.15,0.15,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"7064b865-9f20-4849-bb08-ff82a9b43e2b","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-06-13T23:07Z","2017-06-14T11:43Z","2017-07-19","HARV_073.20170614.0743",NA,"HARV_073.20170614.0743.S.01",NA,0.365,0.365,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9f60b96e-9689-4851-99aa-37132160b878","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-06-14T10:02Z","2017-06-14T22:01Z","2017-07-20","HARV_082.20170614.1801",NA,"HARV_082.20170614.1801.S.01",NA,0.05,0.05,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"fb9ce6ce-856d-4cb3-a2a4-ed9d31ba77a1","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-06-14T10:34Z","2017-06-14T22:20Z","2017-07-20","HARV_074.20170614.1820",NA,"HARV_074.20170614.1820.S.01",NA,0.448,0.448,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"661c2950-c731-4532-ba35-860b50ee07fb","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-06-14T10:36Z","2017-06-14T22:27Z","2017-07-20","HARV_077.20170614.1827",NA,"HARV_077.20170614.1827.S.01",NA,0.049,0.049,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"bdc8cea0-d865-4574-ad6a-4d539c5ccbf0","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-06-14T10:45Z","2017-06-14T22:38Z","2017-07-20","HARV_078.20170614.1838",NA,"HARV_078.20170614.1838.S.01",NA,0.07,0.07,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"0a0d9d1d-808a-47af-a6f9-bc4302b5add0","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-06-14T10:53Z","2017-06-14T22:46Z","2017-07-21","HARV_080.20170614.1846",NA,"HARV_080.20170614.1846.S.01",NA,0.081,0.081,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"bd8e77ad-f90b-4b52-aa57-c8516858209f","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-06-14T11:01Z","2017-06-14T22:53Z","2017-07-20","HARV_076.20170614.1853",NA,"HARV_076.20170614.1853.S.01",NA,0.021,0.021,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"93d3ccb2-05e5-4744-90cc-532b4ce6121e","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-06-14T11:10Z","2017-06-14T23:01Z","2017-07-21","HARV_081.20170614.1901",NA,"HARV_081.20170614.1901.S.01",NA,0.031,0.031,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3135fa85-e9c6-4de3-8752-a512c72e5106","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-06-14T11:18Z","2017-06-14T23:10Z","2017-07-20","HARV_079.20170614.1910",NA,"HARV_079.20170614.1910.S.01",NA,0.221,0.221,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"db603fb6-0b24-4ed0-8301-9b3d40431496","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-06-14T11:23Z","2017-06-14T23:15Z","2017-07-20","HARV_075.20170614.1915",NA,"HARV_075.20170614.1915.S.01",NA,0.036,0.036,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"be72baaf-e087-4071-b4fd-235e9bb852e7","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-06-14T11:43Z","2017-06-14T23:34Z","2017-07-20","HARV_073.20170614.1934",NA,"HARV_073.20170614.1934.S.01",NA,0.09,0.09,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"65cfb92a-84d0-479b-aa09-19f473e718e5","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-06-14T22:01Z","2017-06-15T10:07Z","2017-07-19","HARV_082.20170615.0607",NA,"HARV_082.20170615.0607.S.01",NA,0.125,0.125,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"2cebc4bb-5ae0-4aca-b2bb-d41e9dee7e8c","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-06-14T22:20Z","2017-06-15T10:26Z","2017-07-19","HARV_074.20170615.0626",NA,"HARV_074.20170615.0626.S.01",NA,0.37,0.37,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"dbf754d5-4d01-4a7c-b5dc-5e06c1d707fe","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-06-14T22:27Z","2017-06-15T10:36Z","2017-07-19","HARV_077.20170615.0636",NA,"HARV_077.20170615.0636.S.01",NA,0.118,0.118,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"afab58be-d0a4-411f-bd60-bd3229d3e4ea","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-06-14T22:38Z","2017-06-15T10:47Z","2017-07-19","HARV_078.20170615.0647",NA,"HARV_078.20170615.0647.S.01",NA,0.14,0.14,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"48cb5121-e688-492a-aeaa-dbc49b620201","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-06-14T22:46Z","2017-06-15T10:57Z","2017-07-19","HARV_080.20170615.0657",NA,"HARV_080.20170615.0657.S.01",NA,0.312,0.312,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3e98cf7d-21ad-4b1c-9063-f5c63854a892","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-06-14T22:53Z","2017-06-15T11:04Z","2017-07-19","HARV_076.20170615.0704",NA,"HARV_076.20170615.0704.S.01",NA,0.095,0.095,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"d4bbe5bd-d438-4db8-bc6c-337d6022c722","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-06-14T23:01Z","2017-06-15T11:13Z","2017-07-19","HARV_081.20170615.0713",NA,"HARV_081.20170615.0713.S.01",NA,0.521,0.521,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"e663568a-991e-4b57-8696-333d42d5dd95","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-06-14T23:10Z","2017-06-15T11:24Z","2017-07-19","HARV_079.20170615.0724",NA,"HARV_079.20170615.0724.S.01",NA,0.222,0.222,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"96ac2d92-cc5f-4440-9a5e-3289e2a5746e","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-06-14T23:15Z","2017-06-15T11:34Z","2017-07-19","HARV_075.20170615.0734",NA,"HARV_075.20170615.0734.S.01",NA,0.152,0.152,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"ded7d024-12ac-48b8-83fb-392199a7ad63","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-06-14T23:34Z","2017-06-15T11:54Z","2017-07-19","HARV_073.20170615.0754",NA,"HARV_073.20170615.0754.S.01",NA,0.242,0.242,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3876ac70-6e34-4c60-b6d1-30faa28eae1c","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-06-27T20:30Z","2017-06-28T10:30Z","2017-07-21","HARV_073.20170628.0630",NA,"HARV_073.20170628.0630.S.01",NA,0.057,0.057,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3db7a333-67bf-4999-9719-e28178ea3036","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-06-27T20:52Z","2017-06-28T10:55Z","2017-07-21","HARV_075.20170628.0655",NA,"HARV_075.20170628.0655.S.01",NA,0.021,0.021,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"fa274633-ac8b-4eb3-839b-a2256d5a3560","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-06-27T20:57Z","2017-06-28T11:03Z","2017-07-21","HARV_079.20170628.0703",NA,"HARV_079.20170628.0703.S.01",NA,0.125,0.125,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"65d47066-b972-4c48-80af-4919f8d2ead8","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-06-27T21:09Z","2017-06-28T11:19Z","2017-07-21","HARV_081.20170628.0719",NA,"HARV_081.20170628.0719.S.01",NA,0.29,0.29,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"2ad29e26-d2d2-4824-9e71-58f4e4a1bdcb","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-06-27T21:19Z","2017-06-28T11:28Z","2017-07-21","HARV_076.20170628.0728",NA,"HARV_076.20170628.0728.S.01",NA,0.136,0.136,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"de35cfb0-f067-4076-ac3c-b6e2c3aeaa45","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-06-27T21:26Z","2017-06-28T11:40Z","2017-07-21","HARV_080.20170628.0740",NA,"HARV_080.20170628.0740.S.01",NA,0.099,0.099,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"dafa7226-86df-446d-b9e1-c4e529815aca","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-06-27T21:37Z","2017-06-28T11:54Z","2017-07-21","HARV_078.20170628.0754",NA,"HARV_078.20170628.0754.S.01",NA,0.106,0.106,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"4f541b98-22bd-4436-ba11-81dd45802be3","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-06-27T21:46Z","2017-06-28T12:05Z","2017-07-21","HARV_077.20170628.0805",NA,"HARV_077.20170628.0805.S.01",NA,0.009,0.009,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"fbc32800-d425-447b-ac8e-ef8aa6b866b7","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-06-27T21:55Z","2017-06-28T12:29Z","2017-07-21","HARV_074.20170628.0829",NA,"HARV_074.20170628.0829.S.01",NA,0.23,0.23,0.005,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"3307e3cc-1bb3-4851-9d61-4418ed35eb19","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-06-27T22:13Z","2017-06-28T12:55Z","2017-07-21","HARV_082.20170628.0855",NA,"HARV_082.20170628.0855.S.01",NA,0.046,0.046,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"2ac0ed9e-9655-41e3-a085-fa24b2a31e0f","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-06-28T10:30Z","2017-06-28T23:08Z","2017-07-22","HARV_073.20170628.1908",NA,"HARV_073.20170628.1908.S.01",NA,0.04,0.04,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"7bd310d4-3b98-4641-b826-9dc20f493c3e","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-06-28T10:55Z","2017-06-28T22:48Z","2017-07-22","HARV_075.20170628.1848",NA,"HARV_075.20170628.1848.S.01",NA,0.01,0.01,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"85be3a1d-edde-4cb9-b73b-1029466ec5c3","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-06-28T11:03Z","2017-06-28T22:43Z","2017-07-21","HARV_079.20170628.1843",NA,"HARV_079.20170628.1843.S.01",NA,0.112,0.112,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"43e839a4-e383-4f65-9fb6-787ce572f1c0","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-06-28T11:19Z","2017-06-28T22:32Z","2017-07-21","HARV_081.20170628.1832",NA,"HARV_081.20170628.1832.S.01",NA,0.01,0.01,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"f3022077-7721-4b75-8a88-f5bd7ff5ec90","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-06-28T11:28Z","2017-06-28T22:23Z","2017-07-22","HARV_076.20170628.1823",NA,"HARV_076.20170628.1823.S.01",NA,0.021,0.021,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"a58587b3-2bf1-47d6-9ccb-0aa52aeb82d3","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-06-28T11:40Z","2017-06-28T22:15Z","2017-07-21","HARV_080.20170628.1815",NA,"HARV_080.20170628.1815.S.01",NA,0.031,0.031,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"8b3f8cdc-c67d-4d08-b3ba-51c74b53b82f","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-06-28T11:54Z","2017-06-28T22:06Z","2017-07-22","HARV_078.20170628.1806",NA,"HARV_078.20170628.1806.S.01",NA,0.009,0.009,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"bc605127-be67-46cd-b611-178a3c4eff98","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-06-28T12:05Z","2017-06-28T21:55Z","2017-07-22","HARV_077.20170628.1755",NA,"HARV_077.20170628.1755.S.01",NA,0.007,0.007,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"9908b4d2-9a22-4889-8b7d-7aa3a690be85","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-06-28T12:29Z","2017-06-28T21:47Z","2017-07-22","HARV_074.20170628.1747",NA,"HARV_074.20170628.1747.S.01",NA,0.048,0.048,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"50968ead-9b61-48ec-b109-909a3f3af68d","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-06-28T12:55Z","2017-06-28T21:23Z","2017-07-22","HARV_082.20170628.1723",NA,"HARV_082.20170628.1723.S.01",NA,0.003,0.003,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"d16897c2-1d91-49ac-a66d-5f3e734b27f5","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-06-28T21:25Z","2017-06-29T10:24Z","2017-07-21","HARV_082.20170629.0624",NA,"HARV_082.20170629.0624.S.01",NA,0.167,0.167,0.006,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"d0941fa4-233a-47e8-9fdb-c10792b5c3bc","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-06-28T21:47Z","2017-06-29T10:48Z","2017-07-21","HARV_074.20170629.0648",NA,"HARV_074.20170629.0648.S.01",NA,0.179,0.179,0.028,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"a326cc26-ae5d-47a2-8c67-1201ca679f8e","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-06-28T21:57Z","2017-06-29T10:56Z","2017-07-21","HARV_077.20170629.0656",NA,"HARV_077.20170629.0656.S.01",NA,0.038,0.038,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"009286b8-3878-4734-a43e-e6b15c17fc9c","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-06-28T22:06Z","2017-06-29T11:09Z","2017-07-21","HARV_078.20170629.0709",NA,"HARV_078.20170629.0709.S.01",NA,0.002,0.002,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"550bceb6-2b7a-4718-bd2f-3bd2bb4ea307","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","2017-06-28T22:15Z","2017-06-29T11:19Z","2017-07-21","HARV_080.20170629.0719",NA,"HARV_080.20170629.0719.S.01",NA,0.202,0.202,0.002,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"87b56d8c-98a2-41b4-8253-5adf0a27804c","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","2017-06-28T22:23Z","2017-06-29T11:29Z","2017-07-21","HARV_076.20170629.0729",NA,"HARV_076.20170629.0729.S.01",NA,0.078,0.078,0.003,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"bc7ec917-3879-4bf9-8ccf-fc1bb0b29c1e","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","2017-06-28T22:33Z","2017-06-29T11:37Z","2017-07-21","HARV_081.20170629.0737",NA,"HARV_081.20170629.0737.S.01",NA,0.271,0.271,0.004,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"28a131cf-678d-412b-9ac3-c4de3484f78b","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","2017-06-28T22:43Z","2017-06-29T11:48Z","2017-07-21","HARV_079.20170629.0748",NA,"HARV_079.20170629.0748.S.01",NA,0.123,0.123,0.007,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"4ef42743-e173-42a3-8cd3-24163efe2032","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","2017-06-28T22:49Z","2017-06-29T11:55Z","2017-07-21","HARV_075.20170629.0755",NA,"HARV_075.20170629.0755.S.01",NA,0.032,0.032,0.01,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"4a6c23af-e0e9-4956-89c9-84587c2d9a20","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","2017-06-28T23:09Z","2017-06-29T12:16Z","2017-07-21","HARV_073.20170629.0816",NA,"HARV_073.20170629.0816.S.01",NA,0.22,0.22,0.001,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"6b900186-762d-499d-a85f-4d8c1cba5add","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","2017-07-11T21:23Z","2017-07-12T10:00Z","2017-08-12","HARV_082.20170712.0600",NA,"HARV_082.20170712.0600.S.01",NA,1.169,1.169,0.006,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"6ac1d787-78ea-4cd8-abf2-154fdd01e213","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","2017-07-11T21:41Z","2017-07-12T10:19Z","2017-08-12","HARV_074.20170712.0619",NA,"HARV_074.20170712.0619.S.01",NA,0.262,0.262,0.01,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"c1bdd98e-6ae3-41ae-bd2d-f91ccc9dfa7e","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","2017-07-11T21:51Z","2017-07-12T10:26Z","2017-08-12","HARV_077.20170712.0626",NA,"HARV_077.20170712.0626.S.01",NA,0.753,0.5,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
"203e7e7a-db68-4b68-beb2-82cc68400e3d","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","2017-07-11T22:01Z","2017-07-12T10:36Z","2017-08-12","HARV_078.20170712.0636",NA,"HARV_078.20170712.0636.S.01",NA,1.028,0.5,0,"No known compromise",NA,"IunkzmQODLYCbnTctBWyMXDGnUqtCivTnIfj5z37TBM=","Kansas Biological Survey"
